Z,N,A,MthFL,FirstExc,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
22,27,49,-49.67,1381.773,2.0,1.0,3.0,13.390518279406722,126.25345806297769,0.5102040816326531,0.0,1.0
22,28,50,-52.24,1553.7939999999999,2.0,0.0,2.0,13.572088082974531,125.40609388668469,0.72,0.0,0.0
22,29,51,-49.89,1166.7,2.0,1.0,3.0,13.752451353579682,124.58102990889832,0.9607843137254902,0.0,1.0
22,30,52,-50.1,1050.06,2.0,2.0,4.0,13.93163953576523,123.77725895237573,1.2307692307692308,0.0,0.0
22,31,53,-46.43,1237.06,2.0,3.0,5.0,14.109682667364165,122.99383759098576,1.528301886792453,0.0,1.0
22,32,54,-45.52,1494.8,2.0,4.0,6.0,14.286609467713793,122.22988100155136,1.8518518518518519,0.0,0.0
22,33,55,-40.59,592.0,2.0,5.0,7.0,14.462447418811122,121.48455831801346,2.2,0.0,1.0
22,34,56,-38.86,1128.2,2.0,6.0,8.0,14.637222840091884,120.75708843075807,2.5714285714285716,0.0,0.0
22,36,58,-31.73,1047.0,2.0,8.0,10.0,14.983685966957935,119.35280890921668,3.3793103448275863,0.0,0.0
22,37,59,-26.07,113.3,2.0,9.0,11.0,15.155421094002051,118.67465331235506,3.8135593220338984,0.0,1.0
22,38,60,-23.38,850.0,2.0,10.0,12.0,15.32618864787106,118.01165258860718,4.266666666666667,0.0,0.0
22,39,61,-17.22,125.0,2.0,11.0,13.0,15.496010072571343,117.36322382832724,4.737704918032787,0.0,1.0
23,20,43,-19.48,8250.0,3.0,0.0,3.0,12.273797969521459,144.4312040134386,0.20930232558139536,1.0,0.0
23,22,45,-33.45,56.7,3.0,2.0,5.0,12.651489979526238,142.25897621422837,0.022222222222222223,1.0,0.0
23,23,46,-36.79,801.46,3.0,3.0,6.0,12.838232045991905,141.220552505911,0.0,1.0,1.0
23,24,47,-42.92,87.525,3.0,4.0,7.0,13.023625676689214,140.2117998383988,0.02127659574468085,1.0,0.0
23,25,48,-44.88,308.29,3.0,3.0,6.0,13.207708995578505,139.23126566172346,0.08333333333333333,1.0,1.0
23,26,49,-49.04,90.6392,3.0,2.0,5.0,13.390518279406722,138.2775969261184,0.1836734693877551,1.0,0.0
23,27,50,-49.94,226.21,3.0,1.0,4.0,13.572088082974531,137.34953139970227,0.32,1.0,1.0
23,28,51,-52.9,320.0835,3.0,0.0,3.0,13.752451353579682,136.44588990022197,0.49019607843137253,1.0,0.0
23,29,52,-51.82,17.155,3.0,1.0,4.0,13.93163953576523,135.56556932879246,0.6923076923076923,1.0,1.0
23,30,53,-51.98,127.6,3.0,2.0,5.0,14.109682667364165,134.70753640917488,0.9245283018867925,1.0,0.0
23,31,54,-49.44,108.0,3.0,3.0,6.0,14.286609467713793,133.87082204931815,1.1851851851851851,1.0,1.0
23,32,55,-48.46,323.3,3.0,4.0,7.0,14.462447418811122,133.05451625306236,1.4727272727272727,1.0,0.0
23,34,57,-43.78,113.2,3.0,6.0,9.0,14.810960957438846,131.47975867480804,2.1228070175438596,1.0,0.0
23,35,58,-39.97,114.0,3.0,7.0,10.0,14.983685966957935,130.71974309104684,2.4827586206896552,1.0,1.0
23,41,64,-16.72,81.9,3.0,9.0,12.0,15.999999999999998,126.50000000000001,5.0625,1.0,1.0
24,22,46,-30.4,892.16,4.0,2.0,6.0,12.838232045991905,154.0587845519029,0.08695652173913043,0.0,0.0
24,23,47,-35.16,99.1,4.0,3.0,7.0,13.023625676689214,152.95832709643506,0.02127659574468085,0.0,1.0
24,24,48,-43.29,752.16,4.0,4.0,8.0,13.207708995578505,151.88865344915286,0.0,0.0,0.0
24,25,49,-45.55,271.72,4.0,3.0,7.0,13.390518279406722,150.84828755576555,0.02040816326530612,0.0,1.0
24,26,50,-50.98,783.31,4.0,2.0,6.0,13.572088082974531,149.83585243603886,0.08,0.0,0.0
24,27,51,-52.26,749.1,4.0,1.0,5.0,13.752451353579682,148.85006170933306,0.17647058823529413,0.0,1.0
24,28,52,-56.47,1434.0910000000001,4.0,0.0,4.0,13.93163953576523,147.88971199504633,0.3076923076923077,0.0,0.0
24,29,53,-55.7,564.03,4.0,1.0,5.0,14.109682667364165,146.95367608273625,0.4716981132075472,0.0,1.0
24,30,54,-56.83,834.855,4.0,2.0,6.0,14.286609467713793,146.04089678107437,0.6666666666666666,0.0,0.0
24,31,55,-54.54,241.91,4.0,3.0,7.0,14.462447418811122,145.15038136697711,0.8909090909090909,0.0,1.0
24,32,56,-55.43,1006.61,4.0,4.0,8.0,14.637222840091884,144.28119656662003,1.1428571428571428,0.0,0.0
24,33,57,-52.34,267.87,4.0,5.0,9.0,14.810960957438846,143.43246400888148,1.4210526315789473,0.0,1.0
24,34,58,-52.06,880.7,4.0,6.0,10.0,14.983685966957935,142.60335609932383,1.7241379310344827,0.0,0.0
24,35,59,-48.12,207.4,4.0,7.0,11.0,15.155421094002051,141.79309226930735,2.0508474576271185,0.0,1.0
24,36,60,-47.21,643.9,4.0,8.0,12.0,15.32618864787106,141.00093556041378,2.4,0.0,0.0
24,37,61,-42.71,70.8,4.0,9.0,13.0,15.496010072571343,140.2261895091702,2.7704918032786887,0.0,1.0
24,38,62,-41.2,446.0,4.0,10.0,14.0,15.664905993978548,139.4681953012284,3.161290322580645,0.0,0.0
24,40,64,-34.35,429.0,4.0,10.0,14.0,15.999999999999998,138.00000000000003,4.0,0.0,0.0
24,42,66,-25.96,386.0,4.0,8.0,12.0,16.331620904278438,136.59173847214694,4.909090909090909,0.0,0.0
25,21,46,-13.62,5017.0,3.0,1.0,4.0,12.838232045991905,167.45520059989445,0.34782608695652173,1.0,1.0
25,22,47,-23.68,6870.0,3.0,2.0,5.0,13.023625676689214,166.25905119177725,0.19148936170212766,1.0,0.0
25,23,48,-29.41,313.3,3.0,3.0,6.0,13.207708995578505,165.09636244473134,0.08333333333333333,1.0,1.0
25,24,49,-37.91,261.38,3.0,4.0,7.0,13.390518279406722,163.96552995191908,0.02040816326530612,1.0,0.0
25,25,50,-42.16,225.28,3.0,3.0,6.0,13.572088082974531,162.8650569956944,0.0,1.0,1.0
25,26,51,-48.27,237.3,3.0,2.0,5.0,13.752451353579682,161.79354533623157,0.0196078431372549,1.0,0.0
25,27,52,-50.82,377.749,3.0,1.0,4.0,13.93163953576523,160.74968695113733,0.07692307692307693,1.0,1.0
25,28,53,-55.46,377.89,3.0,0.0,3.0,14.109682667364165,159.73225661166984,0.16981132075471697,1.0,0.0
25,29,54,-55.71,54.88,3.0,1.0,4.0,14.286609467713793,158.74010519681994,0.2962962962962963,1.0,1.0
25,30,55,-57.24,125.949,3.0,2.0,5.0,14.462447418811122,157.77215365975775,0.45454545454545453,1.0,0.0
25,31,56,-56.64,26.6045,3.0,3.0,6.0,14.637222840091884,156.82738757241307,0.6428571428571429,1.0,1.0
25,32,57,-57.27,83.19,3.0,4.0,7.0,14.810960957438846,155.90485218356685,0.8596491228070176,1.0,0.0
25,33,58,-55.37,71.77,3.0,5.0,8.0,14.983685966957935,155.00364793404762,1.103448275862069,1.0,1.0
25,34,59,-55.32,112.1,3.0,6.0,9.0,15.155421094002051,154.1229263796819,1.3728813559322033,1.0,0.0
25,35,60,-52.47,271.8,3.0,7.0,10.0,15.32618864787106,153.26188647871064,1.6666666666666667,1.0,1.0
25,36,61,-51.77,157.1,3.0,8.0,11.0,15.496010072571343,152.41977120561978,1.9836065573770492,1.0,0.0
25,39,64,-43.21,40.2,3.0,11.0,14.0,15.999999999999998,150.00000000000003,3.0625,1.0,1.0
26,22,48,-19.29,969.5,2.0,2.0,4.0,13.207708995578505,178.85439264845897,0.3333333333333333,0.0,0.0
26,23,49,-25.48,90.0,2.0,3.0,5.0,13.390518279406722,177.629324114579,0.1836734693877551,0.0,1.0
26,24,50,-35.05,764.9,2.0,4.0,6.0,13.572088082974531,176.43714507866895,0.08,0.0,0.0
26,25,51,-40.01,253.5,2.0,3.0,5.0,13.752451353579682,175.27634078091754,0.0196078431372549,0.0,1.0
26,26,52,-48.68,849.45,2.0,2.0,4.0,13.93163953576523,174.14549419706543,0.0,0.0,0.0
26,27,53,-51.31,741.11,2.0,1.0,3.0,14.109682667364165,173.04327799597564,0.018867924528301886,0.0,1.0
26,28,54,-57.11,1408.19,2.0,0.0,2.0,14.286609467713793,171.96844729655496,0.07407407407407407,0.0,0.0
26,29,55,-57.78,411.42,2.0,1.0,3.0,14.462447418811122,170.9198331314042,0.16363636363636364,0.0,1.0
26,30,56,-60.53,846.7778,2.0,2.0,4.0,14.637222840091884,169.89633653678084,0.2857142857142857,0.0,0.0
26,31,57,-59.48,14.4129,2.0,3.0,5.0,14.810960957438846,168.89692319886407,0.43859649122807015,0.0,1.0
26,32,58,-61.78,810.7662,2.0,4.0,6.0,14.983685966957935,167.92061859521826,0.6206896551724138,0.0,0.0
26,33,59,-60.08,287.02299999999997,2.0,5.0,7.0,15.155421094002051,166.96650357798873,0.8305084745762712,0.0,1.0
26,34,60,-61.18,823.83,2.0,6.0,8.0,15.32618864787106,166.03371035193652,1.0666666666666667,0.0,0.0
26,35,61,-58.64,206.92,2.0,7.0,9.0,15.496010072571343,165.1214188060881,1.3278688524590163,0.0,1.0
26,36,62,-59.02,877.31,2.0,8.0,10.0,15.664905993978548,164.22885316267838,1.6129032258064515,0.0,0.0
26,38,64,-55.63,746.4,2.0,10.0,12.0,15.999999999999998,162.50000000000003,2.25,0.0,0.0
26,39,65,-51.94,364.0,2.0,11.0,13.0,16.166235625781553,161.66235625781556,2.6,0.0,1.0
26,40,66,-51.07,574.4,2.0,10.0,12.0,16.331620904278438,160.84172102698463,2.9696969696969697,0.0,0.0
26,41,67,-46.54,367.0,2.0,9.0,11.0,16.496172972233907,160.03749898435885,3.3582089552238807,0.0,1.0
26,42,68,-45.02,522.0,2.0,8.0,10.0,16.659908371007916,159.2491241346345,3.764705882352941,0.0,0.0
26,44,70,-37.71,480.0,2.0,6.0,8.0,16.984992522418104,157.71778770816815,4.628571428571429,0.0,0.0
27,23,50,-18.38,4835.0,1.0,3.0,4.0,13.572088082974531,190.55211668496244,0.32,1.0,1.0
27,25,52,-34.64,370.0,1.0,3.0,4.0,13.93163953576523,188.07713373283067,0.07692307692307693,1.0,1.0
27,26,53,-43.34,1327.0,1.0,2.0,3.0,14.109682667364165,186.8867402356537,0.018867924528301886,1.0,0.0
27,27,54,-48.02,197.1,1.0,1.0,2.0,14.286609467713793,185.72592308027936,0.0,1.0,1.0
27,28,55,-54.37,2165.89,1.0,0.0,1.0,14.462447418811122,184.59341978191654,0.01818181818181818,1.0,0.0
27,29,56,-56.16,158.38,1.0,1.0,2.0,14.637222840091884,183.48804345972331,0.07142857142857142,1.0,1.0
27,30,57,-59.3,1223.98,1.0,2.0,3.0,14.810960957438846,182.4086770547732,0.15789473684210525,1.0,0.0
27,31,58,-59.69,24.95,1.0,3.0,4.0,14.983685966957935,181.35426808283572,0.27586206896551724,1.0,1.0
27,32,59,-61.67,1099.256,1.0,4.0,5.0,15.155421094002051,180.32382386422782,0.423728813559322,1.0,0.0
27,33,60,-60.95,58.59,1.0,5.0,6.0,15.32618864787106,179.31640718009143,0.6,1.0,1.0
27,34,61,-62.32,1027.48,1.0,6.0,7.0,15.496010072571343,178.33113231057516,0.8032786885245902,1.0,0.0
27,35,62,-61.13,22.0,1.0,7.0,8.0,15.664905993978548,177.36716141569264,1.032258064516129,1.0,1.0
27,36,63,-61.74,995.05,1.0,8.0,9.0,15.832896263712227,176.423701224222,1.2857142857142858,1.0,0.0
27,37,64,-59.68,107.0,1.0,9.0,10.0,15.999999999999998,175.50000000000003,1.5625,1.0,1.0
27,38,65,-59.65,882.54,1.0,10.0,11.0,16.166235625781553,174.5953447584408,1.8615384615384616,1.0,0.0
27,39,66,-56.9,175.0,1.0,11.0,12.0,16.331620904278438,173.70905870914342,2.1818181818181817,1.0,1.0
28,24,52,-23.64,1397.0,0.0,4.0,4.0,13.93163953576523,202.54460555843303,0.3076923076923077,0.0,0.0
28,25,53,-30.35,319.7,0.0,3.0,3.0,14.109682667364165,201.26264333070398,0.16981132075471697,0.0,1.0
28,26,54,-40.24,1392.3,0.0,2.0,2.0,14.286609467713793,200.01253254799315,0.07407407407407407,0.0,0.0
28,27,55,-45.66,2089.0,0.0,1.0,1.0,14.462447418811122,198.79291361129475,0.01818181818181818,0.0,1.0
28,28,56,-54.04,2700.6,0.0,0.0,0.0,14.637222840091884,197.60250834124048,0.0,0.0,0.0
28,29,57,-55.98,768.5,0.0,1.0,1.0,14.810960957438846,196.4401137512942,0.017543859649122806,0.0,1.0
28,30,58,-60.49,1454.21,0.0,2.0,2.0,14.983685966957935,195.30459639690002,0.06896551724137931,0.0,0.0
28,31,59,-61.07,339.418,0.0,3.0,3.0,15.155421094002051,194.1948872383992,0.15254237288135594,0.0,1.0
28,32,60,-64.33,1332.514,0.0,4.0,4.0,15.32618864787106,193.1099769631754,0.26666666666666666,0.0,0.0
28,33,61,-63.54,67.414,0.0,5.0,5.0,15.496010072571343,192.04891171908093,0.4098360655737705,0.0,1.0
28,34,62,-65.95,1172.98,0.0,6.0,6.0,15.664905993978548,191.01078921689975,0.5806451612903226,0.0,0.0
28,35,63,-64.93,87.15,0.0,7.0,7.0,15.832896263712227,189.99475516454677,0.7777777777777778,0.0,1.0
28,36,64,-66.85,1345.777,0.0,8.0,8.0,15.999999999999998,189.00000000000003,1.0,0.0,0.0
28,37,65,-65.04,63.37,0.0,9.0,9.0,16.166235625781553,188.02575589370548,1.2461538461538462,0.0,1.0
28,38,66,-65.91,1424.8,0.0,10.0,10.0,16.331620904278438,187.07129399446214,1.5151515151515151,0.0,0.0
28,39,67,-63.49,694.1,0.0,11.0,11.0,16.496172972233907,186.1359218956543,1.8059701492537314,0.0,1.0
28,40,68,-63.8,1770.0,0.0,10.0,10.0,16.659908371007916,185.21898130120567,2.1176470588235294,0.0,0.0
28,41,69,-60.45,321.0,0.0,9.0,9.0,16.82284307569508,184.3198458728331,2.449275362318841,0.0,1.0
28,42,70,-60.07,1259.55,0.0,8.0,8.0,16.984992522418104,183.43791924211558,2.8,0.0,0.0
28,43,71,-56.18,280.5,0.0,7.0,7.0,17.146371633935342,182.57263317260734,3.1690140845070425,0.0,1.0
28,44,72,-55.12,1096.0,0.0,6.0,6.0,17.306994843688898,181.72344585873347,3.5555555555555554,0.0,0.0
28,45,73,-50.94,239.2,0.0,5.0,5.0,17.466876118408518,180.88984034954578,3.958904109589041,0.0,1.0
28,46,74,-49.35,1024.0,0.0,4.0,4.0,17.626028979376553,180.07132308660377,4.378378378378378,0.0,0.0
28,48,76,-42.86,992.0,0.0,2.0,2.0,17.942201436929967,178.47768797788234,5.2631578947368425,0.0,0.0
29,28,57,-46.94,1028.0,1.0,0.0,1.0,14.810960957438846,210.9912332884271,0.017543859649122806,1.0,0.0
29,29,58,-50.7,202.99,1.0,1.0,2.0,14.983685966957935,209.77160353741112,0.0,1.0,1.0
29,30,59,-55.72,491.5,1.0,2.0,3.0,15.155421094002051,208.57969370050284,0.01694915254237288,1.0,0.0
29,31,60,-57.46,62.2,1.0,3.0,4.0,15.32618864787106,207.4144197011884,0.06666666666666667,1.0,1.0
29,32,61,-60.75,475.05,1.0,4.0,5.0,15.496010072571343,206.27475703160545,0.14754098360655737,1.0,0.0
29,33,62,-61.58,40.83,1.0,5.0,6.0,15.664905993978548,205.15973656629976,0.25806451612903225,1.0,1.0
29,34,63,-64.28,669.93,1.0,6.0,7.0,15.832896263712227,204.06844073229098,0.3968253968253968,1.0,0.0
29,35,64,-64.47,159.282,1.0,7.0,8.0,15.999999999999998,203.00000000000003,0.5625,1.0,1.0
29,36,65,-66.46,770.64,1.0,8.0,9.0,16.166235625781553,201.9535896636096,0.7538461538461538,1.0,0.0
29,37,66,-65.67,185.953,1.0,9.0,10.0,16.331620904278438,200.9284268829408,0.9696969696969697,1.0,1.0
29,38,67,-66.91,1115.4,1.0,10.0,11.0,16.496172972233907,199.92376796199903,1.208955223880597,1.0,0.0
29,39,68,-65.43,84.11,1.0,11.0,12.0,16.659908371007916,198.93890584203572,1.4705882352941178,1.0,1.0
29,40,69,-65.82,1096.0,1.0,10.0,11.0,16.82284307569508,197.97316778933924,1.7536231884057971,1.0,0.0
29,41,70,-63.5,101.1,1.0,9.0,10.0,16.984992522418104,197.02591326005006,2.057142857142857,1.0,1.0
29,42,71,-63.26,454.2,1.0,8.0,9.0,17.146371633935342,196.0965319261338,2.380281690140845,1.0,0.0
29,43,72,-60.4,137.32,1.0,7.0,8.0,17.306994843688898,195.18444184826927,2.7222222222222223,1.0,1.0
29,44,73,-59.54,135.4,1.0,6.0,7.0,17.466876118408518,194.28908778284546,3.0821917808219177,1.0,0.0
29,46,75,-54.7,61.7,1.0,4.0,5.0,17.784466522450312,192.5464908830621,3.8533333333333335,1.0,0.0
29,48,77,-49.3,293.0,1.0,2.0,3.0,18.099246023352887,190.86477624626687,4.688311688311688,1.0,0.0
30,28,58,-42.36,1356.0,2.0,0.0,2.0,14.983685966957935,224.75528950436907,0.06896551724137931,0.0,0.0
30,29,59,-46.51,540.0,2.0,1.0,3.0,15.155421094002051,223.47824325053875,0.01694915254237288,0.0,1.0
30,30,60,-53.14,1003.9,2.0,2.0,4.0,15.32618864787106,222.22973539413042,0.0,0.0,0.0
30,31,61,-55.23,88.55,2.0,3.0,5.0,15.496010072571343,221.0086682481487,0.01639344262295082,0.0,1.0
30,32,62,-59.8,953.84,2.0,4.0,6.0,15.664905993978548,219.8140034638926,0.06451612903225806,0.0,0.0
30,33,63,-61.45,192.92,2.0,5.0,7.0,15.832896263712227,218.6447579274546,0.14285714285714285,0.0,1.0
30,34,64,-64.71,991.54,2.0,6.0,8.0,15.999999999999998,217.50000000000003,0.25,0.0,0.0
30,35,65,-65.04,53.928000000000004,2.0,7.0,9.0,16.166235625781553,216.37884606815314,0.38461538461538464,0.0,1.0
30,36,66,-68.14,1039.2279,2.0,8.0,10.0,16.331620904278438,215.28045737457944,0.5454545454545454,0.0,0.0
30,37,67,-67.48,93.31200000000001,2.0,9.0,11.0,16.496172972233907,214.20403710214183,0.7313432835820896,0.0,1.0
30,38,68,-69.8,1077.37,2.0,10.0,12.0,16.659908371007916,213.14882768789542,0.9411764705882353,0.0,0.0
30,39,69,-68.61,438.63599999999997,2.0,11.0,13.0,16.82284307569508,212.11410834572064,1.173913043478261,0.0,1.0
30,40,70,-70.05,884.92,2.0,10.0,12.0,16.984992522418104,211.09919277862508,1.4285714285714286,0.0,0.0
30,41,71,-68.02,157.7,2.0,9.0,11.0,17.146371633935342,210.1034270637148,1.704225352112676,0.0,1.0
30,42,72,-68.73,652.7,2.0,8.0,10.0,17.306994843688898,209.1261876945742,2.0,0.0,0.0
30,43,73,-65.83,195.5,2.0,7.0,9.0,17.466876118408518,208.16687976733442,2.315068493150685,0.0,1.0
30,44,74,-65.9,605.9,2.0,6.0,8.0,17.626028979376553,207.22493529807576,2.6486486486486487,0.0,0.0
30,45,75,-62.93,126.94,2.0,5.0,7.0,17.784466522450312,206.29981166042367,3.0,0.0,1.0
30,46,76,-62.39,598.68,2.0,4.0,6.0,17.942201436929967,205.39099013327728,3.3684210526315788,0.0,0.0
30,47,77,-59.04,114.721,2.0,3.0,5.0,18.099246023352887,204.49797454957164,3.7532467532467533,0.0,1.0
30,48,78,-57.8,730.2,2.0,2.0,4.0,18.25561221028858,203.62029003783417,4.153846153846154,0.0,0.0
30,49,79,-54.11,983.0,2.0,1.0,3.0,18.41131157020244,202.7574818490649,4.569620253164557,0.0,1.0
30,50,80,-52.4,1492.0,2.0,0.0,2.0,18.566355334451114,201.90911426215592,5.0,0.0,0.0
30,52,82,-42.33,618.0,2.0,2.0,4.0,18.874519380186243,200.25404708246387,5.902439024390244,0.0,0.0
31,30,61,-45.9,220.0,3.0,2.0,5.0,15.496010072571343,236.25064536871068,0.01639344262295082,1.0,0.0
31,31,62,-50.05,571.2,3.0,3.0,6.0,15.664905993978548,234.97358990967828,0.0,1.0,1.0
31,32,63,-55.48,75.32,3.0,4.0,7.0,15.832896263712227,233.72370675003768,0.015873015873015872,1.0,0.0
31,33,64,-57.77,42.86,3.0,5.0,8.0,15.999999999999998,232.50000000000003,0.0625,1.0,1.0
31,34,65,-61.74,61.94,3.0,6.0,9.0,16.166235625781553,231.30152510733612,0.13846153846153847,1.0,0.0
31,35,66,-63.14,43.812,3.0,7.0,10.0,16.331620904278438,230.12738546937803,0.24242424242424243,1.0,1.0
31,36,67,-66.19,166.98,3.0,8.0,11.0,16.496172972233907,228.97672931608264,0.373134328358209,1.0,0.0
31,37,68,-66.55,175.017,3.0,9.0,12.0,16.659908371007916,227.84874683878476,0.5294117647058824,1.0,1.0
31,38,69,-68.88,318.70599999999996,3.0,10.0,13.0,16.82284307569508,226.74266754197723,0.7101449275362319,1.0,0.0
31,39,70,-68.54,508.17,3.0,11.0,14.0,16.984992522418104,225.6577577978406,0.9142857142857143,1.0,1.0
31,40,71,-70.33,389.94,3.0,10.0,13.0,17.146371633935342,224.5933185853503,1.1408450704225352,1.0,0.0
31,41,72,-69.03,16.44,3.0,9.0,12.0,17.306994843688898,223.5486833976483,1.3888888888888888,1.0,1.0
31,42,73,-69.9,0.3,3.0,8.0,11.0,17.466876118408518,222.52321630301267,1.6575342465753424,1.0,0.0
31,43,74,-67.95,56.55,3.0,7.0,10.0,17.626028979376553,221.51631014621893,1.945945945945946,1.0,1.0
31,44,75,-68.33,22.39,3.0,6.0,9.0,17.784466522450312,220.5273848783839,2.2533333333333334,1.0,0.0
31,45,76,-66.15,172.29,3.0,5.0,8.0,17.942201436929967,219.5558860045378,2.5789473684210527,1.0,1.0
31,46,77,-65.87,105.66,3.0,4.0,7.0,18.099246023352887,218.60128313919728,2.9220779220779223,1.0,0.0
31,47,78,-63.33,281.38,3.0,3.0,6.0,18.25561221028858,217.66306866113308,3.282051282051282,1.0,1.0
31,48,79,-62.47,5.4,3.0,2.0,5.0,18.41131157020244,216.74075645934525,3.6582278481012658,1.0,0.0
31,49,80,-59.56,22.4,3.0,1.0,4.0,18.566355334451114,215.83388076299426,4.05,1.0,1.0
31,50,81,-57.96,351.1,3.0,0.0,3.0,18.720754407467133,214.94199504869678,4.45679012345679,1.0,0.0
31,51,82,-52.78,34.5,3.0,1.0,4.0,18.874519380186243,214.0646710191855,4.878048780487805,1.0,1.0
32,30,62,-40.99,964.0,4.0,2.0,6.0,15.664905993978548,250.63849590365683,0.06451612903225806,0.0,0.0
32,32,64,-53.08,901.7,4.0,4.0,8.0,15.999999999999998,248.00000000000003,0.0,0.0,0.0
32,33,65,-55.52,111.02,4.0,5.0,9.0,16.166235625781553,246.7216267811585,0.015384615384615385,0.0,1.0
32,34,66,-60.68,956.94,4.0,6.0,10.0,16.331620904278438,245.46921116733657,0.06060606060606061,0.0,0.0
32,35,67,-62.3,18.2,4.0,7.0,11.0,16.496172972233907,244.24184460382148,0.13432835820895522,0.0,1.0
32,36,68,-66.58,1015.81,4.0,8.0,12.0,16.659908371007916,243.03866329470375,0.23529411764705882,0.0,0.0
32,37,69,-66.94,86.76,4.0,9.0,13.0,16.82284307569508,241.85884537810904,0.36231884057971014,0.0,1.0
32,38,70,-70.18,1039.506,4.0,10.0,14.0,16.984992522418104,240.70160831769664,0.5142857142857142,0.0,0.0
32,39,71,-70.3,174.94299999999998,4.0,11.0,15.0,17.146371633935342,239.5662064910403,0.6901408450704225,0.0,1.0
32,40,72,-72.86,691.43,4.0,10.0,14.0,17.306994843688898,238.45192895749153,0.8888888888888888,0.0,0.0
32,41,73,-71.88,13.2845,4.0,9.0,13.0,17.466876118408518,237.3580973898802,1.1095890410958904,0.0,1.0
32,42,74,-73.72,595.85,4.0,8.0,12.0,17.626028979376553,236.28406415596683,1.3513513513513513,0.0,0.0
32,43,75,-72.13,61.92,4.0,7.0,11.0,17.784466522450312,235.22921053694284,1.6133333333333333,0.0,1.0
32,44,76,-73.04,562.93,4.0,6.0,10.0,17.942201436929967,234.19294507150698,1.894736842105263,0.0,0.0
32,45,77,-71.08,159.71,4.0,5.0,9.0,18.099246023352887,233.17470201514377,2.1948051948051948,0.0,1.0
32,46,78,-71.77,619.36,4.0,4.0,8.0,18.25561221028858,232.1739399052086,2.5128205128205128,0.0,0.0
32,47,79,-69.32,185.95,4.0,3.0,7.0,18.41131157020244,231.1901402233016,2.848101265822785,0.0,1.0
32,48,80,-69.34,659.15,4.0,2.0,6.0,18.566355334451114,230.22280614719386,3.2,0.0,0.0
32,49,81,-66.29,679.14,4.0,1.0,5.0,18.720754407467133,229.27146138527658,3.567901234567901,0.0,1.0
32,50,82,-65.68,1348.3,4.0,0.0,4.0,18.874519380186243,228.3356490871312,3.951219512195122,0.0,0.0
32,51,83,-60.48,247.2,4.0,1.0,5.0,19.027660542766455,227.41493082438947,4.349397590361446,0.0,1.0
32,52,84,-57.69,624.3,4.0,2.0,6.0,19.180187896644355,226.50888563656196,4.761904761904762,0.0,0.0
32,53,85,-51.91,107.2,4.0,3.0,7.0,19.3321111659706,225.61710913697456,5.188235294117647,0.0,1.0
32,54,86,-49.06,527.0,4.0,4.0,8.0,19.483439808463515,224.73921267436992,5.627906976744186,0.0,0.0
33,32,65,-45.9,3420.0,5.0,4.0,9.0,16.166235625781553,262.6391510896204,0.015384615384615385,1.0,0.0
33,33,66,-50.01,837.07,5.0,5.0,10.0,16.331620904278438,261.30593446845506,0.0,1.0,1.0
33,34,67,-55.82,68.56,5.0,6.0,11.0,16.496172972233907,259.99938296535834,0.014925373134328358,1.0,0.0
33,35,68,-58.56,158.1,5.0,7.0,12.0,16.659908371007916,258.71857705565236,0.058823529411764705,1.0,1.0
33,36,69,-62.91,98.01,5.0,8.0,13.0,16.82284307569508,257.4626418541161,0.13043478260869565,1.0,0.0
33,37,70,-64.42,32.046,5.0,9.0,14.0,16.984992522418104,256.2307443381932,0.22857142857142856,1.0,1.0
33,38,71,-67.83,143.5,5.0,10.0,15.0,17.146371633935342,255.02209078078485,0.352112676056338,1.0,0.0
33,39,72,-68.55,46.025,5.0,11.0,16.0,17.306994843688898,253.83592437410388,0.5,1.0,1.0
33,40,73,-71.41,67.035,5.0,10.0,15.0,17.466876118408518,252.67152302793696,0.6712328767123288,1.0,0.0
33,41,74,-71.57,173.135,5.0,9.0,14.0,17.626028979376553,251.52819732731953,0.8648648648648649,1.0,1.0
33,42,75,-73.57,198.6063,5.0,8.0,13.0,17.784466522450312,250.40528863610047,1.08,1.0,0.0
33,43,76,-73.0,44.425,5.0,7.0,12.0,17.942201436929967,249.30216733418484,1.3157894736842106,1.0,1.0
33,44,77,-73.93,194.71,5.0,6.0,11.0,18.099246023352887,248.2182311774111,1.5714285714285714,1.0,0.0
33,45,78,-72.86,184.5,5.0,5.0,10.0,18.25561221028858,247.1529037700608,1.8461538461538463,1.0,1.0
33,46,79,-73.8,100.45,5.0,4.0,9.0,18.41131157020244,246.10563314093395,2.1392405063291138,1.0,0.0
33,47,80,-72.24,243.0,5.0,3.0,8.0,18.566355334451114,245.07589041475475,2.45,1.0,1.0
33,48,81,-72.43,93.1,5.0,2.0,7.0,18.720754407467133,244.06316857142346,2.7777777777777777,1.0,0.0
33,49,82,-70.26,131.6,5.0,1.0,6.0,18.874519380186243,243.06698128630097,3.1219512195121952,1.0,1.0
33,50,83,-69.52,306.51,5.0,0.0,5.0,19.027660542766455,242.08686184531783,3.4819277108433737,1.0,0.0
33,51,84,-65.38,99.9,5.0,1.0,6.0,19.180187896644355,241.12236212924336,3.857142857142857,1.0,1.0
34,32,66,-40.98,929.0,6.0,4.0,10.0,16.331620904278438,277.6375553727335,0.06060606060606061,0.0,0.0
