index,Z,N,A,MthFL,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
8769,118,189,307,224.89,8.0,63.0,71.0,45.508471634340395,2046.547098969719,16.420195439739413,0.0,1.0
8770,118,190,308,226.95,8.0,64.0,72.0,45.607242104096755,2044.3298197699999,16.83116883116883,0.0,0.0
8771,118,191,309,230.51,8.0,65.0,73.0,45.70590573700891,2042.1221184632534,17.245954692556634,0.0,1.0
8772,118,192,310,232.85,8.0,66.0,74.0,45.80446299383032,2039.9239228800698,17.664516129032258,0.0,0.0
8773,118,193,311,236.54,8.0,67.0,75.0,45.90291433184825,2037.7351616253927,18.086816720257236,0.0,1.0
8774,118,194,312,239.04,8.0,68.0,76.0,46.0012602049209,2035.5557640677505,18.512820512820515,0.0,0.0
8775,118,195,313,242.92,8.0,69.0,77.0,46.09950106351403,2033.385660328674,18.942492012779553,0.0,1.0
8776,118,196,314,245.52,8.0,70.0,78.0,46.19763735473709,2031.2247812722942,19.37579617834395,0.0,0.0
8777,118,197,315,245.94,8.0,71.0,79.0,46.29566952237876,2029.0730584951154,19.812698412698413,0.0,1.0
8778,118,198,316,248.51,8.0,72.0,80.0,46.39359800694216,2026.9304243159613,20.253164556962027,0.0,0.0
8779,118,199,317,252.44,8.0,73.0,81.0,46.49142324567945,2024.7968117660905,20.697160883280755,0.0,1.0
8780,118,200,318,257.79,8.0,74.0,82.0,46.58914567262595,2022.6721545794785,21.144654088050313,0.0,0.0
8781,118,201,319,261.9,8.0,75.0,83.0,46.68676571863395,2020.5563871832617,21.595611285266457,0.0,1.0
8782,118,202,320,264.7,8.0,76.0,84.0,46.78428381140585,2018.4494446883416,22.05,0.0,0.0
8783,118,203,321,269.18,8.0,77.0,85.0,46.881700375527004,2016.3512628801434,22.50778816199377,0.0,1.0
8784,118,204,322,272.44,8.0,78.0,86.0,46.97901583249807,2014.2617782095297,22.96894409937888,0.0,0.0
8785,118,205,323,278.5,8.0,79.0,87.0,47.07623060076692,2012.180927783865,23.43343653250774,0.0,1.0
8786,118,206,324,281.81,8.0,80.0,88.0,47.173345095760126,2010.1086493582238,23.901234567901234,0.0,0.0
8787,118,207,325,286.44,8.0,81.0,89.0,47.270359729914034,2008.0448813267485,24.372307692307693,0.0,1.0
8788,118,208,326,289.94,8.0,82.0,90.0,47.3672749127054,2005.9895627141439,24.846625766871167,0.0,0.0
8789,118,209,327,293.79,8.0,83.0,91.0,47.46409105068165,2003.9426331673126,25.32415902140673,0.0,1.0
8790,118,210,328,297.55,8.0,84.0,92.0,47.56080854749076,2001.904032947127,25.804878048780488,0.0,0.0
8791,118,211,329,302.34,8.0,85.0,93.0,47.65742780391063,1999.8737029203353,26.288753799392097,0.0,1.0
8792,118,212,330,305.96,8.0,86.0,94.0,47.7539492178782,1997.851584551596,26.775757575757577,0.0,0.0
8793,118,213,331,309.87,8.0,87.0,95.0,47.85037318451814,1995.8376198956423,27.265861027190333,0.0,1.0
8794,118,214,332,313.74,8.0,88.0,96.0,47.94670009617112,1993.8317515895747,27.759036144578314,0.0,0.0
8795,118,215,333,319.05,8.0,89.0,97.0,48.04293034242179,1991.8339228452717,28.255255255255257,0.0,1.0
8796,118,216,334,323.13,8.0,90.0,98.0,48.13906431012631,1989.8440774419284,28.75449101796407,0.0,0.0
8797,118,217,335,328.65,8.0,91.0,99.0,48.235102383439596,1987.8621597187084,29.256716417910447,0.0,1.0
8798,118,218,336,332.55,8.0,92.0,100.0,48.33104494384219,1985.8881145675164,29.761904761904763,0.0,0.0
8799,118,219,337,337.71,8.0,93.0,101.0,48.42689237016673,1983.9218874258818,30.270029673590503,0.0,1.0
8800,118,220,338,341.58,8.0,94.0,102.0,48.52264503862422,1981.963424269959,30.781065088757398,0.0,0.0
8801,118,221,339,346.91,8.0,95.0,103.0,48.61830332282976,1980.012671607634,31.29498525073746,0.0,1.0
8802,119,165,284,201.99,7.0,39.0,46.0,43.206149101830974,2136.2702312954602,7.450704225352113,1.0,1.0
8803,119,166,285,200.97,7.0,40.0,47.0,43.3075125595294,2133.768741617235,7.750877192982456,1.0,0.0
8804,119,167,286,201.12,7.0,41.0,48.0,43.408757532495315,2131.2789275220257,8.055944055944057,1.0,1.0
8805,119,168,287,200.01,7.0,42.0,49.0,43.50988457278557,2128.800693975802,8.365853658536585,1.0,0.0
8806,119,169,288,200.7,7.0,43.0,50.0,43.61089422797134,2126.333947045742,8.680555555555555,1.0,1.0
8807,119,170,289,200.1,7.0,44.0,51.0,43.71178704118999,2123.8785938837027,9.0,1.0,0.0
8808,119,171,290,200.68,7.0,45.0,52.0,43.8125635511962,2121.4345427099906,9.324137931034484,1.0,1.0
8809,119,172,291,200.43,7.0,46.0,53.0,43.9132242924123,2119.0017027974354,9.652920962199312,1.0,0.0
8810,119,173,292,201.28,7.0,47.0,54.0,44.01376979497789,2116.5799844557528,9.986301369863014,1.0,1.0
8811,119,174,293,201.29,7.0,48.0,55.0,44.11420058479868,2114.1692990161887,10.324232081911262,1.0,0.0
8812,119,175,294,202.46,7.0,49.0,56.0,44.214517183594644,2111.7695588164497,10.666666666666666,1.0,1.0
8813,119,176,295,202.96,7.0,50.0,57.0,44.314720108947434,2109.3806771858985,11.013559322033899,1.0,0.0
8814,119,177,296,204.55,7.0,51.0,58.0,44.414809874347135,2107.002568431022,11.364864864864865,1.0,1.0
8815,119,178,297,204.91,7.0,52.0,59.0,44.514786989238296,2104.6351478211595,11.72053872053872,1.0,0.0
8816,119,179,298,206.84,7.0,53.0,60.0,44.61465195906534,2102.2783315744823,12.080536912751677,1.0,1.0
8817,119,180,299,207.82,7.0,54.0,61.0,44.71440528531725,2099.932036844231,12.444816053511706,1.0,0.0
8818,119,181,300,209.91,7.0,55.0,62.0,44.81404746557164,2097.5961817051907,12.813333333333333,1.0,1.0
8819,119,182,301,211.26,7.0,56.0,63.0,44.91357899353822,2095.270685140412,13.186046511627907,1.0,0.0
8820,119,183,302,213.64,7.0,57.0,64.0,45.01300035910161,2092.9554670281627,13.562913907284768,1.0,1.0
8821,119,184,303,215.31,7.0,58.0,65.0,45.112312048363485,2090.6504481291095,13.943894389438944,1.0,0.0
8822,119,185,304,218.73,7.0,59.0,66.0,45.21151454368421,2088.35555007373,14.328947368421053,1.0,1.0
8823,119,186,305,220.73,7.0,60.0,67.0,45.31060832372384,2086.0706953499357,14.718032786885246,1.0,0.0
8824,119,187,306,224.58,7.0,61.0,68.0,45.40959386348254,2083.795807290922,15.11111111111111,1.0,1.0
8825,119,188,307,226.35,7.0,62.0,69.0,45.508471634340395,2081.5308100632187,15.50814332247557,1.0,0.0
8826,119,189,308,229.35,7.0,63.0,70.0,45.607242104096755,2079.275628654957,15.909090909090908,1.0,1.0
8827,119,190,309,231.39,7.0,64.0,71.0,45.70590573700891,2077.0301888643344,16.313915857605178,1.0,0.0
8828,119,191,310,234.63,7.0,65.0,72.0,45.80446299383032,2074.7944172882762,16.72258064516129,1.0,1.0
8829,119,192,311,236.95,7.0,66.0,73.0,45.90291433184825,2072.568241311297,17.135048231511256,1.0,0.0
8830,119,193,312,240.35,7.0,67.0,74.0,46.0012602049209,2070.3515890945496,17.55128205128205,1.0,1.0
8831,119,194,313,242.81,7.0,68.0,75.0,46.09950106351403,2068.1443895650614,17.971246006389777,1.0,0.0
8832,119,195,314,246.38,7.0,69.0,76.0,46.19763735473709,2065.9465724051543,18.394904458598727,1.0,1.0
8833,119,196,315,249.01,7.0,70.0,77.0,46.29566952237876,2063.7580680420406,18.822222222222223,1.0,0.0
8834,119,197,316,252.78,7.0,71.0,78.0,46.39359800694216,2061.5788076376016,19.253164556962027,1.0,1.0
8835,119,198,317,255.5,7.0,72.0,79.0,46.49142324567945,2059.408723078331,19.687697160883282,1.0,0.0
8836,119,199,318,259.44,7.0,73.0,80.0,46.58914567262595,2057.2477469654527,20.12578616352201,1.0,1.0
8837,119,200,319,262.33,7.0,74.0,81.0,46.68676571863395,2055.095812605198,20.567398119122256,1.0,0.0
8838,119,201,320,266.13,7.0,75.0,82.0,46.78428381140585,2052.9528539992534,21.0125,1.0,1.0
8839,119,202,321,269.15,7.0,76.0,83.0,46.881700375527004,2050.8188058353594,21.461059190031154,1.0,0.0
8840,119,203,322,273.26,7.0,77.0,84.0,46.97901583249807,2048.693603478069,21.91304347826087,1.0,1.0
8841,119,204,323,276.43,7.0,78.0,85.0,47.07623060076692,2046.5771829596574,22.36842105263158,1.0,0.0
8842,119,205,324,280.71,7.0,79.0,86.0,47.173345095760126,2044.469480971185,22.82716049382716,1.0,1.0
8843,119,206,325,284.01,7.0,80.0,87.0,47.270359729914034,2042.3704348537017,23.28923076923077,1.0,0.0
8844,119,207,326,288.37,7.0,81.0,88.0,47.3672749127054,2040.2799825895993,23.754601226993866,1.0,1.0
8845,119,208,327,291.86,7.0,82.0,89.0,47.46409105068165,2038.198062794104,24.223241590214066,1.0,0.0
8846,119,209,328,296.57,7.0,83.0,90.0,47.56080854749076,2036.124614706907,24.695121951219512,1.0,1.0
8847,119,210,329,299.43,7.0,84.0,91.0,47.65742780391063,2034.0595781839306,25.170212765957448,1.0,0.0
8848,119,211,330,304.05,7.0,85.0,92.0,47.7539492178782,2032.00289368923,25.64848484848485,1.0,1.0
8849,119,212,331,306.2,7.0,86.0,93.0,47.85037318451814,2029.954502287021,26.129909365558913,1.0,0.0
8850,119,213,332,311.02,7.0,87.0,94.0,47.94670009617112,2027.9143456338409,26.6144578313253,1.0,1.0
8851,119,214,333,314.91,7.0,88.0,95.0,48.04293034242179,2025.8823659708319,27.1021021021021,1.0,0.0
8852,119,215,334,319.91,7.0,89.0,96.0,48.13906431012631,2023.8585061161493,27.592814371257486,1.0,1.0
8853,119,216,335,323.94,7.0,90.0,97.0,48.235102383439596,2021.8427094574897,28.086567164179105,1.0,0.0
8854,119,217,336,329.09,7.0,91.0,98.0,48.33104494384219,2019.8349199447387,28.583333333333332,1.0,1.0
8855,119,218,337,333.24,7.0,92.0,99.0,48.42689237016673,2017.8350820827345,29.083086053412462,1.0,0.0
8856,119,219,338,338.27,7.0,93.0,100.0,48.52264503862422,2015.8431409241464,29.585798816568047,1.0,1.0
8857,119,220,339,342.13,7.0,94.0,101.0,48.61830332282976,2013.8590420624653,30.091445427728612,1.0,0.0
8858,120,167,287,209.11,6.0,41.0,47.0,43.50988457278557,2164.8820616703074,7.696864111498257,0.0,1.0
8859,120,168,288,207.94,6.0,42.0,48.0,43.61089422797134,2162.3735054702465,8.0,0.0,0.0
8860,120,169,289,208.31,6.0,43.0,49.0,43.71178704118999,2159.876536152918,8.30795847750865,0.0,1.0
8861,120,170,290,207.49,6.0,44.0,50.0,43.8125635511962,2157.3910603830413,8.620689655172415,0.0,0.0
8862,120,171,291,208.32,6.0,45.0,51.0,43.9132242924123,2154.916985895697,8.938144329896907,0.0,1.0
8863,120,172,292,207.69,6.0,46.0,52.0,44.01376979497789,2152.4542214804264,9.26027397260274,0.0,0.0
8864,120,173,293,208.52,6.0,47.0,53.0,44.11420058479868,2150.0026769656156,9.58703071672355,0.0,1.0
8865,120,174,294,208.15,6.0,48.0,54.0,44.214517183594644,2147.562263203169,9.918367346938776,0.0,0.0
8866,120,175,295,209.34,6.0,49.0,55.0,44.314720108947434,2145.132892053456,10.254237288135593,0.0,1.0
8867,120,176,296,209.53,6.0,50.0,56.0,44.414809874347135,2142.714476370531,10.594594594594595,0.0,0.0
8868,120,177,297,211.13,6.0,51.0,57.0,44.514786989238296,2140.3069299876197,10.93939393939394,0.0,1.0
8869,120,178,298,211.21,6.0,52.0,58.0,44.61465195906534,2137.9101677028634,11.288590604026846,0.0,0.0
8870,120,179,299,213.11,6.0,53.0,59.0,44.71440528531725,2135.524105265319,11.642140468227424,0.0,1.0
8871,120,180,300,213.79,6.0,54.0,60.0,44.81404746557164,2133.148659361211,12.0,0.0,0.0
8872,120,181,301,215.89,6.0,55.0,61.0,44.91357899353822,2130.783747600419,12.362126245847175,0.0,1.0
8873,120,182,302,216.88,6.0,56.0,62.0,45.01300035910161,2128.429288503216,12.728476821192054,0.0,0.0
8874,120,183,303,219.25,6.0,57.0,63.0,45.112312048363485,2126.0852014872303,13.099009900990099,0.0,1.0
8875,120,184,304,220.62,6.0,58.0,64.0,45.21151454368421,2123.75140685464,13.473684210526315,0.0,0.0
8876,120,185,305,224.01,6.0,59.0,65.0,45.31060832372384,2121.427825779596,13.852459016393443,0.0,1.0
8877,120,186,306,225.71,6.0,60.0,66.0,45.40959386348254,2119.1143802958527,14.235294117647058,0.0,0.0
8878,120,187,307,228.78,6.0,61.0,67.0,45.508471634340395,2116.810993284629,14.62214983713355,0.0,1.0
8879,120,188,308,230.14,6.0,62.0,68.0,45.607242104096755,2114.5175884626683,15.012987012987013,0.0,0.0
8880,120,189,309,233.11,6.0,63.0,69.0,45.70590573700891,2112.23409037051,15.407766990291263,0.0,1.0
8881,120,190,310,234.85,6.0,64.0,70.0,45.80446299383032,2109.9604243609588,15.806451612903226,0.0,0.0
8882,120,191,311,238.07,6.0,65.0,71.0,45.90291433184825,2107.6965165877596,16.209003215434084,0.0,1.0
8883,120,192,312,240.08,6.0,66.0,72.0,46.0012602049209,2105.442293994457,16.615384615384617,0.0,0.0
8884,120,193,313,243.43,6.0,67.0,73.0,46.09950106351403,2103.197684303452,17.02555910543131,0.0,1.0
8885,120,194,314,245.6,6.0,68.0,74.0,46.19763735473709,2100.962616005241,17.43949044585987,0.0,0.0
8886,120,195,315,249.12,6.0,69.0,75.0,46.29566952237876,2098.737018347838,17.857142857142858,0.0,1.0
8887,120,196,316,251.4,6.0,70.0,76.0,46.39359800694216,2096.5208213263745,18.27848101265823,0.0,0.0
8888,120,197,317,255.16,6.0,71.0,77.0,46.49142324567945,2094.3139556728793,18.70347003154574,0.0,1.0
8889,120,198,318,257.6,6.0,72.0,78.0,46.58914567262595,2092.116352846223,19.132075471698112,0.0,0.0
8890,120,199,319,261.51,6.0,73.0,79.0,46.68676571863395,2089.9279450222352,19.564263322884013,0.0,1.0
8891,120,200,320,264.08,6.0,74.0,80.0,46.78428381140585,2087.7486650839865,20.0,0.0,0.0
8892,120,201,321,267.94,6.0,75.0,81.0,46.881700375527004,2085.57844661223,20.439252336448597,0.0,1.0
8893,120,202,322,270.69,6.0,76.0,82.0,46.97901583249807,2083.417223876002,20.88198757763975,0.0,0.0
8894,120,203,323,274.86,6.0,77.0,83.0,47.07623060076692,2081.2649318233803,21.328173374613,0.0,1.0
8895,120,204,324,277.9,6.0,78.0,84.0,47.173345095760126,2079.1215060723916,21.77777777777778,0.0,0.0
8896,120,205,325,282.0,6.0,79.0,85.0,47.270359729914034,2076.9868829020693,22.23076923076923,0.0,1.0
8897,120,206,326,285.14,6.0,80.0,86.0,47.3672749127054,2074.8609992436604,22.687116564417177,0.0,0.0
8898,120,207,327,289.4,6.0,81.0,87.0,47.46409105068165,2072.7437926719704,23.146788990825687,0.0,1.0
8899,120,208,328,292.63,6.0,82.0,88.0,47.56080854749076,2070.6352013968544,23.609756097560975,0.0,0.0
8900,120,209,329,297.12,6.0,83.0,89.0,47.65742780391063,2068.535164254845,24.075987841945288,0.0,1.0
8901,120,210,330,300.35,6.0,84.0,90.0,47.7539492178782,2066.443620700912,24.545454545454547,0.0,0.0
8902,120,211,331,303.08,6.0,85.0,91.0,47.85037318451814,2064.3605108003603,25.018126888217523,0.0,1.0
8903,120,212,332,306.47,6.0,86.0,92.0,47.94670009617112,2062.285775220855,25.49397590361446,0.0,0.0
8904,120,213,333,311.26,6.0,87.0,93.0,48.04293034242179,2060.219355224575,25.972972972972972,0.0,1.0
8905,120,214,334,314.85,6.0,88.0,94.0,48.13906431012631,2058.161192660491,26.45508982035928,0.0,0.0
8906,120,215,335,319.85,6.0,89.0,95.0,48.235102383439596,2056.1112299567694,26.940298507462686,0.0,1.0
8907,120,216,336,323.61,6.0,90.0,96.0,48.33104494384219,2054.0694101132935,27.428571428571427,0.0,0.0
8908,120,217,337,328.72,6.0,91.0,97.0,48.42689237016673,2052.0356766943064,27.919881305637983,0.0,1.0
8909,120,218,338,332.58,6.0,92.0,98.0,48.52264503862422,2050.0099738211657,28.414201183431953,0.0,0.0
8910,120,219,339,337.84,6.0,93.0,99.0,48.61830332282976,2047.992246165219,28.911504424778762,0.0,1.0
8911,121,169,290,217.71,5.0,43.0,48.0,43.8125635511962,2193.64973366679,7.944827586206896,1.0,1.0
8912,121,170,291,216.78,5.0,44.0,49.0,43.9132242924123,2191.134078095625,8.25085910652921,1.0,0.0
8913,121,171,292,217.13,5.0,45.0,50.0,44.01376979497789,2188.629922681778,8.561643835616438,1.0,1.0
8914,121,172,293,216.58,5.0,46.0,51.0,44.11420058479868,2186.137175738147,8.877133105802049,1.0,0.0
8915,121,173,294,217.52,5.0,47.0,52.0,44.214517183594644,2183.6557466183485,9.197278911564625,1.0,1.0
8916,121,174,295,217.15,5.0,48.0,53.0,44.314720108947434,2181.185545701413,9.522033898305084,1.0,0.0
8917,121,175,296,218.0,5.0,49.0,54.0,44.414809874347135,2178.7264843767584,9.85135135135135,1.0,1.0
8918,121,176,297,218.18,5.0,50.0,55.0,44.514786989238296,2176.2784750294286,10.185185185185185,1.0,0.0
8919,121,177,298,219.4,5.0,51.0,56.0,44.61465195906534,2173.8414310256007,10.523489932885907,1.0,1.0
8920,121,178,299,219.54,5.0,52.0,57.0,44.71440528531725,2171.41526669835,10.866220735785953,1.0,0.0
8921,121,179,300,220.92,5.0,53.0,58.0,44.81404746557164,2168.9998973336683,11.213333333333333,1.0,1.0
8922,121,180,301,221.58,5.0,54.0,59.0,44.91357899353822,2166.5952391567284,11.564784053156146,1.0,0.0
8923,121,181,302,223.32,5.0,55.0,60.0,45.01300035910161,2164.201209318396,11.920529801324504,1.0,1.0
8924,121,182,303,224.35,5.0,56.0,61.0,45.112312048363485,2161.8177258819733,12.28052805280528,1.0,0.0
8925,121,183,304,226.43,5.0,57.0,62.0,45.21151454368421,2159.4447078101807,12.644736842105264,1.0,1.0
8926,121,184,305,227.79,5.0,58.0,63.0,45.31060832372384,2157.082074952362,13.01311475409836,1.0,0.0
8927,121,185,306,230.84,5.0,59.0,64.0,45.40959386348254,2154.7297480319176,13.38562091503268,1.0,1.0
8928,121,186,307,232.54,5.0,60.0,65.0,45.508471634340395,2152.3876486339504,13.762214983713354,1.0,0.0
8929,121,187,308,234.89,5.0,61.0,66.0,45.607242104096755,2150.0556991931335,14.142857142857142,1.0,1.0
8930,121,188,309,236.21,5.0,62.0,67.0,45.70590573700891,2147.7338229817788,14.527508090614887,1.0,0.0
8931,121,189,310,238.87,5.0,63.0,68.0,45.80446299383032,2145.421944098118,14.916129032258064,1.0,1.0
8932,121,190,311,240.59,5.0,64.0,69.0,45.90291433184825,2143.1199874547806,15.308681672025724,1.0,0.0
8933,121,191,312,243.51,5.0,65.0,70.0,46.0012602049209,2140.827878767473,15.705128205128204,1.0,1.0
8934,121,192,313,245.46,5.0,66.0,71.0,46.09950106351403,2138.5455445438465,16.105431309904155,1.0,0.0
8935,121,193,314,248.51,5.0,67.0,72.0,46.19763735473709,2136.272912072556,16.50955414012739,1.0,1.0
8936,121,194,315,250.64,5.0,68.0,73.0,46.29566952237876,2134.0099094125076,16.917460317460318,1.0,0.0
8937,121,195,316,253.85,5.0,69.0,74.0,46.39359800694216,2131.75646538228,17.329113924050635,1.0,1.0
8938,121,196,317,256.1,5.0,70.0,75.0,46.49142324567945,2129.512509549734,17.744479495268138,1.0,0.0
8939,121,197,318,259.54,5.0,71.0,76.0,46.58914567262595,2127.2779722217897,18.163522012578618,1.0,1.0
8940,121,198,319,261.92,5.0,72.0,77.0,46.68676571863395,2125.0527844343737,18.586206896551722,1.0,0.0
8941,121,199,320,265.54,5.0,73.0,78.0,46.78428381140585,2122.836877942541,19.0125,1.0,1.0
8942,121,200,321,268.08,5.0,74.0,79.0,46.881700375527004,2120.630185210755,19.442367601246104,1.0,0.0
8943,121,201,322,271.84,5.0,75.0,80.0,46.97901583249807,2118.4326394033296,19.875776397515526,1.0,1.0
8944,121,202,323,274.51,5.0,76.0,81.0,47.07623060076692,2116.2441743750337,20.312693498452013,1.0,0.0
8945,121,203,324,278.42,5.0,77.0,82.0,47.173345095760126,2114.0647246618432,20.753086419753085,1.0,1.0
8946,121,204,325,281.21,5.0,78.0,83.0,47.270359729914034,2111.894225471852,21.196923076923078,1.0,0.0
8947,121,205,326,285.15,5.0,79.0,84.0,47.3672749127054,2109.732612676327,21.644171779141104,1.0,1.0
8948,121,206,327,288.09,5.0,80.0,85.0,47.46409105068165,2107.579822800911,22.09480122324159,1.0,0.0
8949,121,207,328,292.22,5.0,81.0,86.0,47.56080854749076,2105.43579301697,22.548780487804876,1.0,1.0
8950,121,208,329,295.23,5.0,82.0,87.0,47.65742780391063,2103.3004611330775,23.00607902735562,1.0,0.0
8951,121,209,330,299.45,5.0,83.0,88.0,47.7539492178782,2101.1737655866414,23.466666666666665,1.0,1.0
8952,121,210,331,300.97,5.0,84.0,89.0,47.85037318451814,2099.05564543566,23.930513595166165,1.0,0.0
8953,121,211,332,305.36,5.0,85.0,90.0,47.94670009617112,2096.9460403506173,24.397590361445783,1.0,1.0
8954,121,212,333,308.75,5.0,86.0,91.0,48.04293034242179,2094.8448906065005,24.86786786786787,1.0,0.0
8955,121,213,334,313.27,5.0,87.0,92.0,48.13906431012631,2092.7521370749528,25.34131736526946,1.0,1.0
8956,121,214,335,316.84,5.0,88.0,93.0,48.235102383439596,2090.667721216547,25.817910447761193,1.0,0.0
8957,121,215,336,321.55,5.0,89.0,94.0,48.33104494384219,2088.591585073181,26.297619047619047,1.0,1.0
8958,121,216,337,325.27,5.0,90.0,95.0,48.42689237016673,2086.523671260597,26.780415430267063,1.0,0.0
8959,121,217,338,330.14,5.0,91.0,96.0,48.52264503862422,2084.463922961017,27.266272189349113,1.0,1.0
8960,121,218,339,333.96,5.0,92.0,97.0,48.61830332282976,2082.412283915895,27.755162241887906,1.0,0.0
8961,122,172,294,224.43,4.0,46.0,50.0,44.214517183594644,2220.0500090619876,8.503401360544217,0.0,0.0
8962,122,173,295,225.23,4.0,47.0,51.0,44.314720108947434,2217.5386381297703,8.816949152542373,0.0,1.0
8963,122,174,296,225.05,4.0,48.0,52.0,44.414809874347135,2215.0385924497045,9.135135135135135,0.0,0.0
8964,122,175,297,225.87,4.0,49.0,53.0,44.514786989238296,2212.5497829465858,9.457912457912458,0.0,1.0
8965,122,176,298,225.73,4.0,50.0,54.0,44.61465195906534,2210.072121542694,9.78523489932886,0.0,0.0
8966,122,177,299,226.39,4.0,51.0,55.0,44.71440528531725,2207.605521143322,10.117056856187292,0.0,1.0
8967,122,178,300,226.67,4.0,52.0,56.0,44.81404746557164,2205.1498956225623,10.453333333333333,0.0,0.0
8968,122,179,301,228.02,4.0,53.0,57.0,44.91357899353822,2202.705159809341,10.794019933554818,0.0,1.0
8969,122,180,302,228.4,4.0,54.0,58.0,45.01300035910161,2200.271229473703,11.139072847682119,0.0,0.0
8970,122,181,303,230.1,4.0,55.0,59.0,45.112312048363485,2197.84802131334,11.488448844884488,0.0,1.0
8971,122,182,304,230.79,4.0,56.0,60.0,45.21151454368421,2195.4354529403504,11.842105263157896,0.0,0.0
8972,122,183,305,232.86,4.0,57.0,61.0,45.31060832372384,2193.033442868235,12.2,0.0,1.0
